time,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
4/4/2020,15.5,10.6,19.4,0,,294,12.9,1015.6
4/5/2020,13.1,7.4,18.4,0,,271,29.2,1017.7
4/6/2020,15.8,8.6,21,0,,207,8.2,1018.5
4/7/2020,11.8,9,17,4.3,,358,10.2,1017.5
4/8/2020,6.1,4,9.4,13,,270,15.6,1019.9
4/9/2020,4,2,5.4,4.3,,133,9.5,1023.3
4/10/2020,6.3,3.6,7.3,32,,37,8.6,1016.3
4/11/2020,11.6,6.6,17,4.1,,8,6.6,1013.2
4/12/2020,14.3,7.6,18.5,0,,302,10.2,1013.5
4/13/2020,12,8,18,0,,264,19.6,1015.6
4/14/2020,11.7,5.8,16.6,0,,238,8.8,1019.4
4/15/2020,14,9.4,18,0,,233,9.8,1019.4
4/16/2020,16.8,10.6,22,0,,285,10.3,1014.1
4/17/2020,15.3,10.8,21.2,0,,61,14.1,1015
4/18/2020,16.8,10,21,12.2,,352,8.2,1015.4
4/19/2020,18.1,13.2,22.4,0,,342,7.9,1014.8
4/20/2020,20.1,13.8,24.6,0,,318,8.3,1014
4/21/2020,21.5,17,26,0,,297,12.9,1013.1
4/22/2020,22.1,16.2,26.6,0,,288,15.3,1011.3
4/23/2020,19.1,16,24.6,0,,50,14.4,1010.2
4/24/2020,19,13.6,24.2,6.1,,88,10.7,1009.6
4/25/2020,21.6,18,26.5,0,,49,9.1,1008.5
4/26/2020,16.8,14,20.2,1.8,,5,14.1,1007
4/27/2020,16.7,11.8,20.6,6.6,,285,22,1008.7
4/28/2020,16.7,12,20.3,0,,309,11.8,1012.6
4/29/2020,17.4,12.9,22.6,0,,274,10.8,1014.8
4/30/2020,16.3,14,20.5,1.5,,58,10.1,1013.3
5/1/2020,18.7,11,24,7.1,,282,14.9,1011.7
5/2/2020,19.4,14,24,0,,293,13.1,1010.1
5/3/2020,18.2,16,22.2,0.8,,50,12,1010.5
5/4/2020,21.2,13,27,1.3,,309,14.4,1014.8
5/5/2020,24.4,16.6,28.4,0,,336,7,1015.9
5/6/2020,23.3,19.4,27.2,0,,72,16.4,1008.9
5/7/2020,19.2,16,23,0,,283,23.7,1009.1
5/8/2020,20.2,14.6,25.4,0,,274,28.1,1011.2
5/9/2020,23.3,14.6,28,0,,125,10.2,1013.6
5/10/2020,26.1,23.3,30.4,0,,32,15.3,1009.7
5/11/2020,21.8,19,28.6,0,,281,22.9,1011
5/12/2020,17.3,10.4,22.4,0,,270,32,1012.1
5/13/2020,20.1,10.6,26.4,0,,255,13.1,1013.2
5/14/2020,20.6,15,26,0,,237,15.3,1014.5
5/15/2020,21.4,15.8,26.2,0,,209,11.7,1016.7
5/16/2020,23.6,17,29.2,0,,320,11,1015.2
5/17/2020,24.4,18,31.4,0,,302,12.7,1013.8
5/18/2020,23.1,17,28,0,,212,9.5,1015.6
5/19/2020,23.6,19,29.6,0,,268,12,1013.6
5/20/2020,18.1,14.3,21,13.7,,33,10.4,1017.3
5/21/2020,22.3,15,27.4,1,,346,5.7,1016.8
5/22/2020,27,18.8,32.4,0,,330,7.1,1013.9
5/23/2020,28.9,22,34.6,0,,324,12.8,1011.2
5/24/2020,30.2,24,35,0,,90,14.4,1011.1
5/25/2020,30.9,26.6,35,0,,118,14.9,1013.3
5/26/2020,31.4,24.5,36.2,0,,311,12.8,1014.1
5/27/2020,31.2,24.2,35.4,0,,87,11.2,1016.3
5/28/2020,30.6,20.5,35.4,0,,73,10,1014.5
5/29/2020,30.9,24.4,36,0,,103,9.7,1012.4
5/30/2020,31.9,25.2,37,0,,115,10,1010
5/31/2020,30.8,25,36.8,0,,294,11.4,1010
6/1/2020,30.8,23.2,36,0,,300,14.1,1009.5
6/2/2020,30.6,24.5,36.4,0,,19,12.5,1009.7
6/3/2020,32.7,24.6,38.6,0,,323,14.7,1008.2
6/4/2020,32.6,28,37,0,,302,14.4,1009.9
6/5/2020,31.7,26,37,0,,284,19.1,1010.6
6/6/2020,26.8,22,32.5,0,,282,23.9,1010.4
6/7/2020,23.8,15.8,31.4,0,,262,16.3,1011.5
6/8/2020,25.6,18.8,30.6,0,,183,10,1012.2
6/9/2020,27.4,21.8,31.6,0,,89,9.7,1012.7
6/10/2020,29.4,23.4,33.4,0,,103,12,1012.8
6/11/2020,29.7,23.4,34.4,0,,236,10,1010.4
6/12/2020,30.4,24.4,35.6,0,,73,11.2,1006.3
6/13/2020,30.5,24,35.6,0,,272,10.9,1004
6/14/2020,31.1,24.6,37,0,,284,10.6,1006.4
6/15/2020,30.4,23.8,37,0,,277,19.6,1007.5
6/16/2020,30.3,22.6,36.6,0,,280,13.4,1008.4
6/17/2020,31.9,24,37,0,,92,10.6,1006.3
6/18/2020,31.3,25.6,37,0,,122,10.8,1004
6/19/2020,32.8,26,38.6,0,,106,12.4,1003.3
6/20/2020,33.1,27.8,38.2,0,,329,12.6,1000.9
6/21/2020,28.7,23.6,33,0,,278,26.5,1001.8
6/22/2020,27.3,21.8,32.5,0,,271,24.4,1004.6
6/23/2020,28.4,20.2,34,0,,267,11.4,1009.9
6/24/2020,30.1,23,35,0,,173,8.5,1012
6/25/2020,32.3,25,39.4,0,,14,9.2,1007.3
6/26/2020,27.3,20.8,34.4,0,,270,19.8,1007.9
6/27/2020,26.7,19.4,32.4,0,,254,12.6,1009.9
6/28/2020,27.6,20.5,32.2,0,,134,10.4,1008
6/29/2020,26.9,20.4,33,0,,266,15.3,1003.8
6/30/2020,28.3,20.6,34,0.8,,229,10.8,1004.1
7/1/2020,29.4,24,36,0,,224,12.9,1005.2
7/2/2020,27.2,19.6,33,0,,267,14.8,1007.8
7/3/2020,29.1,21.7,35.6,0,,272,14.4,1009
7/4/2020,30.5,23.5,35.4,0,,216,10.8,1008.6
7/5/2020,29.1,25,33,0,,162,12,1006.4
7/6/2020,29.2,26,32.8,0,,185,10.6,1005.4
7/7/2020,29.2,23.8,34.4,0,,69,10.1,1006.3
7/8/2020,31.3,24.8,37.2,0,,66,8,1006.7
7/9/2020,32.9,27,38,0,,58,8.8,1006.3
7/10/2020,31.6,25.6,36.4,0,,123,10.3,1008.5
7/11/2020,30.2,24.8,35.2,0,,152,13.3,1008.3
7/12/2020,29.6,24.2,33.5,0,,149,13.8,1005.9
7/13/2020,29.8,25.2,34.6,0,,9,14.3,1002.3
7/14/2020,30,24.4,35.6,0,,281,14.6,1004.6
7/15/2020,29.2,24,35.6,0,,282,12.3,1007.5
7/16/2020,27.4,22.4,32.6,0.3,,255,13.5,1007.5
7/17/2020,29.4,23.8,34.4,0,,212,9.7,1007.8
7/18/2020,31.9,24.8,37.2,0,,341,8.6,1008.3
7/19/2020,33.2,27.2,38.6,0,,101,10.7,1010.4
7/20/2020,32.4,27,37,0,,203,8.6,1009.9
7/21/2020,31.4,25.5,36.4,0,,154,10.3,1007.7
7/22/2020,33.5,25.6,38.4,0,,58,8.5,1005.7
7/23/2020,32.6,25.8,38,0,,251,11.4,1005.6
7/24/2020,32.7,25.2,37.4,0,,327,10.9,1007.2
7/25/2020,33.7,28.2,38.4,0,,19,12.4,1009.7
7/26/2020,33.3,30,38.4,0,,346,10,1011.3
7/27/2020,34.2,28,40.1,0,,336,11.7,1010.2
7/28/2020,34.8,26.4,40.6,0,,279,11.2,1009.2
7/29/2020,34.6,27.8,39.2,0,,66,10.3,1009.5
7/30/2020,31.4,26,38.4,0,,265,14.2,1008.2
7/31/2020,28.5,20.8,33,0,,205,14.6,1009.3
8/1/2020,29.7,24,34,0,,129,15.8,1006.5
8/2/2020,32.7,26.4,38,0,,88,10,1004.6
8/3/2020,31.8,27,38.2,0,,300,14.4,1003.4
8/4/2020,28.4,20.8,34.4,0,,240,14.4,1005.3
8/5/2020,27.9,22,34.4,0,,224,15.5,1003.4
8/6/2020,27.1,20.8,34.2,0,,270,18.5,1004.5
8/7/2020,26.6,18.6,33.2,0,,262,15,1008.3
8/8/2020,28.1,21,33,0,,256,11.4,1007.4
8/9/2020,29.6,23.4,34.2,0,,119,7.4,1005.1
8/10/2020,31.7,25.4,37,0,,32,8.5,1005
8/11/2020,32.9,25.8,38,0,,76,10.3,1005
8/12/2020,32.9,27,39.6,0,,209,11.4,1004
8/13/2020,30.8,22.4,37,0,,265,11.3,1003.9
8/14/2020,30.3,23.7,38.1,0,,260,10.7,1001.5
8/15/2020,27.9,23,35,0,,274,18.2,1000
8/16/2020,27.2,19.6,33.5,0,,272,14.6,1003.9
8/17/2020,27.5,21.7,34,0,,273,14.1,1004.7
8/18/2020,27.9,21.2,33,0,,194,10.8,1007.9
8/19/2020,30.2,24.9,35,0,,130,10.9,1006
8/20/2020,32.1,25.1,37,0,,0,8.6,1004.1
8/21/2020,32.8,26.3,38.8,0,,69,11.8,1003.2
8/22/2020,32.1,28,38.2,0,,298,11.5,999.9
8/23/2020,27.4,21.6,35.6,0,,273,19.4,1000.6
8/24/2020,23.8,17.6,33.6,0,,273,21.4,1005.2
8/25/2020,22.6,16.8,28.7,0,,265,15.6,1011.2
8/26/2020,24.7,18.8,29.2,0,,230,8.8,1012.2
8/27/2020,26.2,20,30.4,0,,97,9.2,1011.7
8/28/2020,27.4,22.5,32.7,0,,62,7.7,1010.1
8/29/2020,28.6,22.4,34.4,0,,68,9.9,1011.6
8/30/2020,26.1,21.5,31.3,0,,242,12,1014.5
8/31/2020,24.9,20,29.8,0,,216,10,1014.7
9/1/2020,24.2,19,28,0,,177,9.7,1015.9
9/2/2020,25.7,19.4,30.6,0,,346,8.9,1017.3
9/3/2020,27.2,20.9,32.5,0,,76,8.4,1018.1
9/4/2020,26.8,21.5,32,0,,50,8.9,1016.7
9/5/2020,27,21,32.2,0,,24,10.2,1013.3
9/6/2020,28.5,23,34.6,0,,320,10.2,1012.9
9/7/2020,30.6,23,36.2,0,,20,11.5,1012.7
9/8/2020,30.2,25.6,35,0,,235,12.4,1011.8
9/9/2020,27.6,22,33.1,0,,248,9.7,1011
9/10/2020,26.5,20.4,31.5,0,,266,11.1,1013.1
9/11/2020,25.7,21,31,0,,111,7.9,1015.1
9/12/2020,27.6,22.1,32.8,0,,359,7.7,1016.6
9/13/2020,27,22,32.1,0,,243,10.3,1017.4
9/14/2020,25.1,20,29.6,0,,264,8,1017.9
9/15/2020,25.7,20,31.2,0,,252,10,1015.6
9/16/2020,24.6,19.7,29.6,0,,205,8.8,1016.3
9/17/2020,24.8,20,30.2,0,,264,8,1018.6
9/18/2020,24.7,18.5,29,0,,250,8.8,1017.1
9/19/2020,26.2,20.4,31.7,0,,52,7.4,1012.3
9/20/2020,26.6,19.6,31.5,0,,17,10.3,1012.2
9/21/2020,26.3,20.6,31.2,0,,352,7.3,1014.7
9/22/2020,25.4,20.6,30,0,,183,9.2,1016.8
9/23/2020,25.2,21,29,0,,131,11.1,1016.5
9/24/2020,25.4,19.4,30.3,0,,91,8.5,1014.9
9/25/2020,25.9,20.3,31.2,0,,14,8.5,1012.7
9/26/2020,26.4,21,32,0,,7,7,1010.1
9/27/2020,25.6,20.3,32.2,0,,299,13.8,1011.4
9/28/2020,20.9,16,27.6,0,,272,18.3,1016.2
9/29/2020,18.8,15.6,22.1,0,,163,11.2,1019.2
9/30/2020,19.1,14.8,22.3,0,,169,8.9,1015.9
10/1/2020,20.6,15,25.8,0,,351,6.8,1015.8
10/2/2020,22.8,16,28.3,0,,321,10,1016.9
10/3/2020,24.7,17.7,30,0,,327,13.9,1016.2
10/4/2020,23.8,18.8,27.3,0,,119,11.2,1017.7
10/5/2020,19.8,15,25.2,0,,332,11.5,1017.3
10/6/2020,18.4,13.5,23.2,1.3,,273,10.1,1019.4
10/7/2020,17.9,13.5,23.4,1,,327,10,1019.8
10/8/2020,16.9,13,22.2,1.5,,269,11.5,1020.4
10/9/2020,13.1,10.8,16.6,11.9,,299,13.5,1024.3
10/10/2020,14.9,8.8,19.7,0.8,,298,7.1,1025.5
10/11/2020,15.9,11,20.8,0,,246,6.6,1023.7
10/12/2020,16.2,11,21.6,0,,311,5.7,1023
10/13/2020,16.6,10.9,22.2,0,,315,6.2,1021.6
10/14/2020,16.9,10.4,23.1,0,,327,5.9,1020.3
10/15/2020,18,11.4,24,0,,319,7.1,1019.6
10/16/2020,17.9,12.4,23.4,0,,353,7.6,1019.6
10/17/2020,17.6,13,23.7,0,,338,5.9,1020.4
10/18/2020,17.6,11.5,23.4,0,,46,7.6,1021.8
10/19/2020,17.8,11.4,24.3,0,,327,6.5,1019.7
10/20/2020,19.4,11.2,27,0,,19,6.3,1019.1
10/21/2020,18.8,12.8,25.5,0,,326,7.9,1020.9
10/22/2020,17.3,12,22.3,0,,299,7.4,1021.7
10/23/2020,16.8,12,21.4,0,,45,5.1,1022
10/24/2020,17.2,12.8,21.6,0,,351,5.4,1023.2
10/25/2020,17.9,12.4,23.7,0,,339,6.5,1021.6
10/26/2020,18.7,12.6,24.8,0,,1,4.5,1019.7
10/27/2020,19.5,13,25.4,0,,306,10.3,1019
10/28/2020,18.8,14.8,23.6,0,,22,6.8,1023
10/29/2020,18.1,13.5,23.3,0,,319,6.6,1023.4
10/30/2020,18.2,12,24,0,,333,4.8,1021.7
10/31/2020,19.1,12.6,25,0,,348,4.7,1020.8
11/1/2020,18.9,13.7,24.5,0,,349,6.9,1020.7
11/2/2020,19,12.8,25.5,0,,343,5.4,1022.2
11/3/2020,18.4,13,24.8,0,,21,4.2,1022.7
11/4/2020,18.8,13.6,24.4,0,,24,4.9,1021.1
11/5/2020,18.4,14,23.3,0,,34,7.4,1018.1
11/6/2020,17.6,12.5,22.5,0,,39,6,1018
11/7/2020,18,13.4,21.2,0,,321,11.2,1018.2
11/8/2020,14.9,10,20.3,0,,287,22.5,1020.9
11/9/2020,13.7,9.4,17.2,0,,278,6.5,1025.7
11/10/2020,13.4,11,17.8,3.6,,271,8.5,1020
11/11/2020,12.1,9,17,1,,281,12.8,1018.2
11/12/2020,10.8,8,13,0,,278,8.6,1022
11/13/2020,8.3,7.8,11,2,,232,10.9,1023.4
11/14/2020,9,5.4,13,1.5,,279,8.1,1024.7
11/15/2020,9.1,5.8,12.3,0,,57,6.4,1022.1
11/16/2020,10.1,7,13.1,0,,115,6,1021.8
11/17/2020,10.1,8,13.1,0,,292,8.3,1020.9
11/18/2020,9.9,6,13.5,0,,287,8.5,1021.5
11/19/2020,9.1,7,10.4,0.3,,250,7.1,1024.4
11/20/2020,9.3,7,12,0,,169,8.8,1023.8
11/21/2020,6.5,6,8.1,13.2,,255,8,1019.5
11/22/2020,7.8,6,10.3,22.6,,235,9.5,1019.5
11/23/2020,7.8,6,10,2,,170,5.9,1020.3
11/24/2020,7.1,4.9,10.2,0.3,,234,9.1,1021.8
11/25/2020,7.3,3.8,10.5,0,,258,7.1,1020.8
11/26/2020,8,5.8,9.5,0,,326,5.6,1018.3
11/27/2020,7.9,5,11.6,0.5,,310,11.8,1021.4
11/28/2020,6.8,6,9.1,0,,231,6.4,1028.9
11/29/2020,5.8,4.6,7,9.9,,129,8.9,1023.4
11/30/2020,8.5,5,13,15.5,,320,4.8,1021.4
12/1/2020,9.3,6,14,0,,296,4.9,1021.7
12/2/2020,10.2,6.4,14.3,0,,313,5.9,1022.8
12/3/2020,8.8,7,11,1,,293,6.2,1022.9
12/4/2020,8,4.9,12,2.5,,325,6,1023.7
12/5/2020,8.7,5.9,11,0,,13,6.9,1021.4
12/6/2020,4.5,2,9,1.5,,193,11.5,1017.4
12/7/2020,3.3,2,5.3,14.7,,279,8.8,1022.7
12/8/2020,3.7,0.4,7,1.5,,279,7.8,1024.5
12/9/2020,3.9,0,8,0,,326,5.4,1022.5
12/10/2020,4.4,1.5,8.2,0,,290,9.7,1022.6
12/11/2020,3.7,1,7.5,0,,278,10.1,1022.3
12/12/2020,3.3,-1.3,7.1,0,,277,7.4,1022.2
12/13/2020,3.8,0.6,6.3,0,,289,5.7,1024.5
12/14/2020,4.2,0.5,7.3,0,,304,5.2,1024.3
12/15/2020,4.6,2.6,8,0,,234,7.3,1024.8
12/16/2020,3.9,2.6,5.6,0,,320,6.4,1023.3
12/17/2020,5.9,2.6,9,6.1,,232,7,1022.5
12/18/2020,6.6,4,9.2,0,,220,6.5,1020.9
12/19/2020,6,4.7,9.1,2.3,,322,9.1,1023.9
12/20/2020,5.9,2.4,9.6,0.3,,313,5.3,1025.5
12/21/2020,4.9,2.5,8.1,0,,283,8,1024.8
12/22/2020,4.4,0.9,8,0,,282,4.6,1023.9
12/23/2020,4.8,2.5,7.4,0,,160,6.5,1017.9
12/24/2020,5.3,3,9,6.9,,220,8.3,1012.5
12/25/2020,1.2,-1,6.1,2.3,,282,28.3,1016.5
12/26/2020,1.6,-3,7,0,,304,6.9,1027.5
12/27/2020,2.8,0,6.8,0,,279,6.5,1030.5
12/28/2020,3.2,-1.3,8.3,0,,276,6.1,1027.1
12/29/2020,3.5,-1,8.5,0,,273,5.1,1025.6
12/30/2020,4.5,0.4,10,0,,321,4.5,1026.3
12/31/2020,5.6,1,11.2,0,,309,5.4,1026.1
